electricity_load_kwh,heat_load_kwh,pv_generation_kwh,grid_import_kwh,grid_export_kwh,pv_to_building_kwh,pv_self_consumed_kwh,pv_exported_to_grid_kwh,pv_curtailed_kwh,timestamp
25.9979934391771,256.4783854788632,9.523332862370001,16.47466057683,0.0,9.523332862370001,9.523332862370001,0.0,0.0,2025-01-03 13:00:00
26.733604467799644,256.64258418915693,6.65654058186,20.07706388594,0.0,6.65654058186,6.65654058186,0.0,0.0,2025-01-03 14:00:00
28.79432843023256,263.0463338906138,2.30644061034,26.48788781986,0.0,2.30644061034,2.30644061034,0.0,0.0,2025-01-03 15:00:00
36.50078596153846,276.3464294244089,-0.0,36.5007859615,0.0,-0.0,-0.0,0.0,0.0,2025-01-03 16:00:00
49.3979222629696,288.9897301170289,-0.0,49.397922263,0.0,-0.0,-0.0,0.0,0.0,2025-01-03 17:00:00
49.743951909660105,299.99104370671125,-0.0,49.743951909699994,0.0,-0.0,-0.0,0.0,0.0,2025-01-03 18:00:00
42.62060172182469,306.06639598758056,-0.0,42.6206017218,0.0,-0.0,-0.0,0.0,0.0,2025-01-03 19:00:00
37.47861211985688,302.289825650824,-0.0,37.4786121199,0.0,-0.0,-0.0,0.0,0.0,2025-01-03 20:00:00
33.3933501118068,276.1822307141151,-0.0,33.393350111800004,0.0,-0.0,-0.0,0.0,0.0,2025-01-03 21:00:00
28.283200344364936,234.63995700979223,-0.0,28.2832003444,0.0,-0.0,-0.0,0.0,0.0,2025-01-03 22:00:00
23.051520992844367,172.40864580845476,-0.0,23.0515209928,0.0,-0.0,-0.0,0.0,0.0,2025-01-03 23:00:00
19.04488650268336,149.42082636732744,-0.0,19.0448865027,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 00:00:00
16.526911972271915,159.4369476952472,-0.0,16.5269119723,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 01:00:00
15.323885313059034,160.9147360878911,-0.0,15.3238853131,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 02:00:00
14.505284154740606,174.0506329113924,-0.0,14.5052841547,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 03:00:00
14.143236963327372,216.74229758777167,-0.0,14.1432369633,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 04:00:00
14.895008398926654,323.30726056842605,-0.0,14.8950083989,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 05:00:00
18.395117830948124,323.1430618581323,-0.0,18.395117830900002,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 06:00:00
21.99927998211091,313.4553379508001,-0.0,21.9992799821,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 07:00:00
23.19643940071556,310.00716503463104,-0.0,23.1964394007,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 08:00:00
24.30431655187836,302.6182230714115,0.545864229794,23.758452322106002,0.0,0.545864229794,0.545864229794,0.0,0.0,2025-01-04 09:00:00
25.171742066189623,294.07989013613565,1.76447146207,23.40727060413,0.0,1.76447146207,1.76447146207,0.0,0.0,2025-01-04 10:00:00
26.374199785330944,283.8995700979221,7.89563755527,18.47856223003,0.0,7.89563755527,7.89563755527,0.0,0.0,2025-01-04 11:00:00
27.39486041592129,281.1081920229281,7.14177752354,20.25308289236,0.0,7.14177752354,7.14177752354,0.0,0.0,2025-01-04 12:00:00
27.47146218246869,280.1229997611655,7.41681018334,20.05465199916,0.0,7.41681018334,7.41681018334,0.0,0.0,2025-01-04 13:00:00
28.437514749552776,281.27239073322187,5.672771937119999,22.76474281248,0.0,5.672771937119999,5.672771937119999,0.0,0.0,2025-01-04 14:00:00
30.724181712880146,284.55636493909725,2.08068543058,28.643496282319997,0.0,2.08068543058,2.08068543058,0.0,0.0,2025-01-04 15:00:00
37.802112625223614,297.03546692142345,-0.0,37.8021126252,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 16:00:00
49.61326836762076,307.5441843802245,-0.0,49.6132683676,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 17:00:00
49.52984448568873,314.60472892285645,-0.0,49.529844485699996,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 18:00:00
42.53062137745975,314.933126343444,-0.0,42.530621377500005,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 19:00:00
37.43896179338104,308.0367805111058,-0.0,37.4389617934,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 20:00:00
33.58940833631485,281.7649868641032,-0.0,33.589408336300004,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 21:00:00
28.43632182021468,242.6856938141868,-0.0,28.4363218202,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 22:00:00
23.090968094812165,177.9914019584428,-0.0,23.0909680948,0.0,-0.0,-0.0,0.0,0.0,2025-01-04 23:00:00
19.37074585867621,151.0628134702651,-0.0,19.3707458587,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 00:00:00
16.83422934257603,161.40733221877238,-0.0,16.8342293426,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 01:00:00
15.31230240161002,162.72092190112252,-0.0,15.3123024016,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 02:00:00
14.337016033094812,176.0210174349176,-0.0,14.3370160331,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 03:00:00
14.003308255813952,219.5336756627657,-0.0,14.0033082558,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 04:00:00
14.895267558139532,327.576427036064,-0.0,14.8952675581,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 05:00:00
18.447695272808588,327.576427036064,-0.0,18.4476952728,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 06:00:00
22.119353788014315,317.724504418438,-0.0,22.119353788,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 07:00:00
23.225949311270128,314.1121327919752,-0.0,23.2259493113,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 08:00:00
23.735253394454386,306.2305946978744,2.79006857517,20.94518481933,0.0,2.79006857517,2.79006857517,0.0,0.0,2025-01-05 09:00:00
24.050510688729872,297.5280630523048,7.33475450987,16.715756178830002,0.0,7.33475450987,7.33475450987,0.0,0.0,2025-01-05 10:00:00
24.76726316189624,287.34774301409124,9.23454548692,15.53271767498,0.0,9.23454548692,9.23454548692,0.0,0.0,2025-01-05 11:00:00
25.69618320214669,284.39216622880343,11.319395329899999,14.376787872200001,0.0,11.319395329899999,11.319395329899999,0.0,0.0,2025-01-05 12:00:00
25.917427687835417,283.4069739670408,10.3960126342,15.521415053600002,0.0,10.3960126342,10.3960126342,0.0,0.0,2025-01-05 13:00:00
26.93615775939177,284.39216622880343,7.25097625549,19.68518150391,0.0,7.25097625549,7.25097625549,0.0,0.0,2025-01-05 14:00:00
29.28352671735241,288.0045378552663,2.56821585432,26.715310863080003,0.0,2.56821585432,2.56821585432,0.0,0.0,2025-01-05 15:00:00
36.22330230322004,300.6478385478863,-0.0,36.2233023032,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 16:00:00
48.17975574686941,311.4849534272749,-0.0,48.1797557469,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 17:00:00
48.456631650268335,318.70969668020064,-0.0,48.456631650300004,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 18:00:00
41.88620354651162,319.2022928110819,-0.0,41.8862035465,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 19:00:00
37.02973965563506,312.4701456890375,-0.0,37.0297396556,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 20:00:00
33.34596825134169,285.7057559111536,-0.0,33.3459682513,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 21:00:00
28.36986135509839,245.9696680200621,-0.0,28.3698613551,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 22:00:00
23.044796135957064,180.29018390255555,-0.0,23.044796136,0.0,-0.0,-0.0,0.0,0.0,2025-01-05 23:00:00
19.196579946332736,156.9739670408407,-0.0,19.196579946299998,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 00:00:00
16.65121128354204,167.1542870790542,-0.0,16.6512112835,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 01:00:00
15.288937043828264,169.61726773346072,-0.0,15.2889370438,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 02:00:00
14.655416887298747,183.24576068784333,-0.0,14.6554168873,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 03:00:00
14.194942325581394,226.9226176259852,-0.0,14.1949423256,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 04:00:00
14.95537080053667,338.7419393360401,-0.0,14.9553708005,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 05:00:00
18.42163796511628,337.9209457845713,-0.0,18.4216379651,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 06:00:00
22.27857539355993,327.9048244566515,-0.0,22.2785753936,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 07:00:00
23.765780903398927,324.62085025077624,-0.0,23.7657809034,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 08:00:00
25.039170174418608,317.56030570814426,2.00525237949,23.03391779491,0.0,2.00525237949,2.00525237949,0.0,0.0,2025-01-06 09:00:00
25.934608792486586,308.8577740625746,5.08236554764,20.85224324486,0.0,5.08236554764,5.08236554764,0.0,0.0,2025-01-06 10:00:00
27.10528128354204,298.18485789347983,5.50272081364,21.60256046986,0.0,5.50272081364,5.50272081364,0.0,0.0,2025-01-06 11:00:00
28.13776051878354,295.3934798184858,1.64228171693,26.49547880187,0.0,1.64228171693,1.64228171693,0.0,0.0,2025-01-06 12:00:00
28.47753846601073,294.5724862670169,6.01072313657,22.46681532943,0.0,6.01072313657,6.01072313657,0.0,0.0,2025-01-06 13:00:00
28.8964840921288,295.8860759493671,4.25577449927,24.64070959283,0.0,4.25577449927,4.25577449927,0.0,0.0,2025-01-06 14:00:00
30.66704212432916,299.00585144494863,1.42903756677,29.23800455753,0.0,1.42903756677,1.42903756677,0.0,0.0,2025-01-06 15:00:00
36.46712300983899,311.8133508478624,-0.0,36.4671230098,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 16:00:00
46.53744580948122,322.650465727251,-0.0,46.5374458095,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 17:00:00
47.34124980322003,329.54681155958923,-0.0,47.3412498032,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 18:00:00
40.89480842576029,329.0542154287079,-0.0,40.894808425799994,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 19:00:00
35.50379663237925,321.66527346548844,-0.0,35.5037966324,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 20:00:00
32.42890961538461,294.07989013613565,-0.0,32.4289096154,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 21:00:00
29.06858425760286,253.6870074038692,-0.0,29.068584257599998,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 22:00:00
25.14090374329159,186.0371387628373,-0.0,25.1409037433,0.0,-0.0,-0.0,0.0,0.0,2025-01-06 23:00:00
21.565942164579603,153.52579412467162,-0.0,21.565942164600003,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 00:00:00
18.41564572003578,163.70611416288511,-0.0,18.415645719999997,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 01:00:00
16.186437719141324,165.67649868641033,-0.0,16.1864377191,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 02:00:00
14.842576033094812,179.14079293049917,-0.0,14.8425760331,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 03:00:00
14.120390514311271,222.4892524480535,-0.0,14.1203905143,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 04:00:00
13.94347966905188,332.0097922139957,-0.0,13.943479669099998,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 05:00:00
14.936228586762075,331.6813947934082,-0.0,14.9362285868,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 06:00:00
18.005871909660105,321.8294721757822,-0.0,18.005871909699998,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 07:00:00
23.451148483899825,318.3812992596131,-0.0,23.451148483900003,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 08:00:00
28.578147732558143,310.9923572963936,2.1889720633899996,26.38917566921,0.0,2.1889720633899996,2.1889720633899996,0.0,0.0,2025-01-07 09:00:00
31.449334870304124,302.289825650824,6.51188987287,24.937444997430003,0.0,6.51188987287,6.51188987287,0.0,0.0,2025-01-07 10:00:00
33.334363792486585,291.7811081920229,9.508441912150001,23.825921880350002,0.0,9.508441912150001,9.508441912150001,0.0,0.0,2025-01-07 11:00:00
34.06614735241503,288.9897301170289,9.731382422329999,24.33476493007,0.0,9.731382422329999,9.731382422329999,0.0,0.0,2025-01-07 12:00:00
34.133759275491954,288.16873656556004,7.52580927175,26.60795000375,0.0,7.52580927175,7.52580927175,0.0,0.0,2025-01-07 13:00:00
34.585562629695886,289.3181275376164,5.26348607294,29.322076556760003,0.0,5.26348607294,5.26348607294,0.0,0.0,2025-01-07 14:00:00
35.5354142039356,292.60210174349174,2.00167426347,33.53373994043,0.0,2.00167426347,2.00167426347,0.0,0.0,2025-01-07 15:00:00
39.30075892218247,305.24540243611176,-0.0,39.300758922200004,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 16:00:00
47.27713711985689,316.08251731550035,-0.0,47.277137119900004,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 17:00:00
47.51644969588551,323.1430618581323,-0.0,47.5164496959,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 18:00:00
40.63242079159213,323.1430618581323,-0.0,40.632420791600005,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 19:00:00
35.4431874686941,315.9183186052066,-0.0,35.4431874687,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 20:00:00
32.32212126118068,288.9897301170289,-0.0,32.3221212612,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 21:00:00
29.282873506261183,249.0894435156437,-0.0,29.2828735063,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 22:00:00
25.786583573345258,182.58896584666823,-0.0,25.7865835733,0.0,-0.0,-0.0,0.0,0.0,2025-01-07 23:00:00
22.089541180679788,141.8676856938142,-0.0,22.0895411807,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 00:00:00
19.078355084973165,153.36159541437783,-0.0,19.078355085,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 01:00:00
16.88407661001789,150.73441604967758,-0.0,16.88407661,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 02:00:00
15.489617186940968,164.19871029376642,-0.0,15.4896171869,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 03:00:00
14.362287598389983,211.4879388583712,-0.0,14.3622875984,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 04:00:00
13.948685433810374,314.7689276331502,-0.0,13.9486854338,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 05:00:00
14.6977193157424,317.8887031287318,-0.0,14.6977193157,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 06:00:00
17.397843662790695,307.7083830905183,-0.0,17.3978436628,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 07:00:00
22.693508774597493,302.289825650824,-0.0,22.6935087746,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 08:00:00
28.50818123881932,290.63171721996656,1.72373601452,26.784445224280002,0.0,1.72373601452,1.72373601452,0.0,0.0,2025-01-08 09:00:00
32.01230424418604,281.43658944351563,1.03326739154,30.97903685266,0.0,1.03326739154,1.03326739154,0.0,0.0,2025-01-08 10:00:00
34.201328546511625,271.58466682588966,3.47353618704,30.727792359460004,0.0,3.47353618704,3.47353618704,0.0,0.0,2025-01-08 11:00:00
35.65888187388193,267.80809648913305,5.8183712838199995,29.84051059008,0.0,5.8183712838199995,5.8183712838199995,0.0,0.0,2025-01-08 12:00:00
35.85595076028623,265.5093145450203,6.23495256813,29.620998192170003,0.0,6.23495256813,6.23495256813,0.0,0.0,2025-01-08 13:00:00
36.1615611627907,266.16610938619533,4.5193157394800005,31.642245423319995,0.0,4.5193157394800005,4.5193157394800005,0.0,0.0,2025-01-08 14:00:00
36.79914211985688,271.4204681155959,1.4970010815600001,35.30214103834,0.0,1.4970010815600001,1.4970010815600001,0.0,0.0,2025-01-08 15:00:00
41.60949441413239,284.55636493909725,-0.0,41.6094944141,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 16:00:00
51.60863225849732,296.7070695008359,-0.0,51.6086322585,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 17:00:00
51.4989909391771,306.2305946978744,-0.0,51.4989909392,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 18:00:00
43.98064093470483,310.4997611655123,-0.0,43.9806409347,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 19:00:00
38.088946381932026,305.5737998566993,-0.0,38.0889463819,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 20:00:00
33.985120398032194,279.3020062096967,-0.0,33.985120398,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 21:00:00
28.5357357960644,238.4165273465489,-0.0,28.535735796100003,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 22:00:00
23.12989245080501,175.035825173155,-0.0,23.1298924508,0.0,-0.0,-0.0,0.0,0.0,2025-01-08 23:00:00
19.0775398255814,137.59851922617625,-0.0,19.0775398256,0.0,-0.0,-0.0,0.0,0.0,2025-01-09 00:00:00
16.5803065921288,149.25662765703368,-0.0,16.5803065921,0.0,-0.0,-0.0,0.0,0.0,2025-01-09 01:00:00
15.182286976744187,145.48005732027704,-0.0,15.1822869767,0.0,-0.0,-0.0,0.0,0.0,2025-01-09 02:00:00
14.510427343470482,158.9443515643659,-0.0,14.5104273435,0.0,-0.0,-0.0,0.0,0.0,2025-01-09 03:00:00
13.99318171288014,206.5619775495581,-0.0,13.9931817129,0.0,-0.0,-0.0,0.0,0.0,2025-01-09 04:00:00
14.849988635957068,307.05158824934324,-0.0,14.849988636,0.0,-0.0,-0.0,0.0,0.0,2025-01-09 05:00:00
18.60924207960644,310.9923572963936,-0.0,18.6092420796,0.0,-0.0,-0.0,0.0,0.0,2025-01-09 06:00:00
22.22969259391771,300.9762359684739,-0.0,22.2296925939,0.0,-0.0,-0.0,0.0,0.0,2025-01-09 07:00:00
22.902421945438284,295.06508239789827,-0.0,22.9024219454,0.0,-0.0,-0.0,0.0,0.0,2025-01-09 08:00:00
23.292232822003573,282.585980415572,2.04035214974,21.251880672259997,0.0,2.04035214974,2.04035214974,0.0,0.0,2025-01-09 09:00:00
23.72522145348837,273.2266539288273,5.57280680255,18.15241465095,0.0,5.57280680255,5.57280680255,0.0,0.0,2025-01-09 10:00:00
24.794547195885507,263.70312873178887,7.77320130476,17.02134589114,0.0,7.77320130476,7.77320130476,0.0,0.0,2025-01-09 11:00:00
25.87586406976744,259.7623596847385,9.933361189960001,15.942502879840001,0.0,9.933361189960001,9.933361189960001,0.0,0.0,2025-01-09 12:00:00
26.12629333631485,257.1351803200382,9.12803893897,16.99825439733,0.0,9.12803893897,9.12803893897,0.0,0.0,2025-01-09 13:00:00
26.928035715563507,257.6277764509195,7.31512838426,19.61290733134,0.0,7.31512838426,7.31512838426,0.0,0.0,2025-01-09 14:00:00
29.19412077370304,263.37473131120134,2.71665110508,26.47746966862,0.0,2.71665110508,2.71665110508,0.0,0.0,2025-01-09 15:00:00
36.5330707647585,276.3464294244089,-0.0,36.5330707648,0.0,-0.0,-0.0,0.0,0.0,2025-01-09 16:00:00
49.21295121198569,288.6613326964414,-0.0,49.212951212,0.0,-0.0,-0.0,0.0,0.0,2025-01-09 17:00:00
49.61368440966011,298.8416527346549,-0.0,49.6136844097,0.0,-0.0,-0.0,0.0,0.0,2025-01-09 18:00:00
