,temperature,wind_speed,ghi
2025-01-06 08:00:00,8.205547474708961,5.816573664542407,36.993456917446785
2025-01-06 09:00:00,9.809438517690227,8.376101152964237,30.26136191825604
2025-01-06 10:00:00,5.817860023022474,8.680256634263111,59.85712001003185
2025-01-06 11:00:00,5.087120691335989,7.8301031934163845,96.47573422170747
2025-01-06 12:00:00,8.513012955547033,8.138015877836137,71.8409657870325
2025-01-06 13:00:00,2.2404354220565517,8.234777205168944,65.08195710915817
2025-01-06 14:00:00,3.7903429539226137,7.778920282240573,37.33262071840855
2025-01-06 15:00:00,2.5754137712224803,7.3819842594971075,31.709450655247515
2025-01-06 16:00:00,3.8901803046158143,7.774750666570356,23.604524473100348
2025-01-06 17:00:00,0.46064826192900366,9.66835082926385,9.309166560199007
2025-01-06 18:00:00,1.6115626881231127,6.364162609777174,9.262095248523282e-15
2025-01-06 19:00:00,3.367801175949039,6.810068945817878,0.0
2025-01-06 20:00:00,3.4530662617943717,4.91920278698986,0.0
2025-01-06 21:00:00,0.39363230277300154,8.492255627679945,0.0
2025-01-06 22:00:00,3.77246860969405,9.072339850034776,0.0
2025-01-06 23:00:00,9.029192971083873,9.379092310139328,0.0
2025-01-07 00:00:00,4.583829440956874,8.281952914091407,0.0
2025-01-07 01:00:00,7.25504953892178,6.105737900641222,0.0
2025-01-07 02:00:00,9.097021898523863,7.053067384149835,0.0
2025-01-07 03:00:00,4.730524349151625,8.307028482524123,0.0
2025-01-07 04:00:00,11.627990117624513,7.033084384341228,0.0
2025-01-07 05:00:00,9.169028848001032,9.753551219498707,0.0
2025-01-07 06:00:00,9.99017690358538,6.747746366861787,0.0
2025-01-07 07:00:00,9.609036309022999,7.561789494110894,19.83095738254858
2025-01-07 08:00:00,11.351202385852918,8.706061717737883,24.858261733005737
2025-01-07 09:00:00,9.80604664402924,6.866259395032715,31.272354345966423
2025-01-07 10:00:00,9.003840321235023,7.989204011616856,41.243113763215376
2025-01-07 11:00:00,6.46625009578807,5.783201580224104,39.57755860761842
2025-01-07 12:00:00,4.90397519490148,8.955776119935678,40.40067160406068
2025-01-07 13:00:00,3.75113592103661,5.910489366576838,82.66603070845103
2025-01-07 14:00:00,-0.3217583983263106,6.511480927703852,75.07217013011652
2025-01-07 15:00:00,4.193104160086267,6.545407505076108,33.042743927132996
2025-01-07 16:00:00,0.5543097316997905,5.9406669179637355,17.675912235349013
2025-01-07 17:00:00,-0.41869105829002984,9.171781240718591,23.011368839428393
2025-01-07 18:00:00,0.7309747458302476,7.923894180957895,7.968757328204361e-15
2025-01-07 19:00:00,0.7305997322280456,10.463001979282037,0.0
2025-01-07 20:00:00,4.237544769739442,6.967238441195714,0.0
2025-01-07 21:00:00,3.6266392520249213,8.334413411245743,0.0
2025-01-07 22:00:00,8.70911165216761,7.602029189645166,0.0
2025-01-07 23:00:00,1.722082383345687,7.781385702756066,0.0
2025-01-08 00:00:00,4.576484461770735,7.913947415770886,0.0
2025-01-08 01:00:00,6.4264661311954026,7.4338101966680865,0.0
2025-01-08 02:00:00,7.16927955645234,7.339874434459183,0.0
2025-01-08 03:00:00,7.514634627672191,9.915086576745384,0.0
2025-01-08 04:00:00,9.891107010692542,9.599852300563109,0.0
2025-01-08 05:00:00,13.413977758895335,7.40383148881177,0.0
2025-01-08 06:00:00,10.340189303434574,11.048704789756979,0.0
2025-01-08 07:00:00,8.986096912646484,8.844788496895097,17.72780006670759
2025-01-08 08:00:00,12.98425483129654,7.58254136514913,13.870684767801803
2025-01-08 09:00:00,5.86205787433043,8.15703565952809,19.47961695419452
2025-01-08 10:00:00,7.935157474678903,5.013791604527656,45.14548086100272
2025-01-08 11:00:00,4.751980446450716,7.9761584165961645,33.81433875583233
2025-01-08 12:00:00,3.3524241140494335,4.77321484120492,53.502673723439734
2025-01-08 13:00:00,4.432575143593905,8.157970470445743,67.8646612298643
2025-01-08 14:00:00,1.2478448157679292,7.856286701568192,54.45833688671593
2025-01-08 15:00:00,2.578293550240782,8.656411667625282,43.89279267192722
2025-01-08 16:00:00,0.296706419590855,7.857776775624726,39.447856948345006
2025-01-08 17:00:00,-0.5789815604721453,7.6564161467102245,18.568326661787797
2025-01-08 18:00:00,-1.8901082284322999,9.873433150127882,8.895975819123674e-15
2025-01-08 19:00:00,6.951886532989948,7.870401086143197,0.0
2025-01-08 20:00:00,1.944390939848584,6.942367332703803,0.0
2025-01-08 21:00:00,3.4698513399857043,5.707543021645715,0.0
2025-01-08 22:00:00,-0.40135241685563194,7.822687781481671,0.0
2025-01-08 23:00:00,7.966258875234076,8.50497584304177,0.0
2025-01-09 00:00:00,8.967965154433372,5.780442312593362,0.0
2025-01-09 01:00:00,8.61776697952401,8.206676814828668,0.0
2025-01-09 02:00:00,8.923647515904127,8.569440511739236,0.0
2025-01-09 03:00:00,7.963421241181703,6.310825337136258,0.0
2025-01-09 04:00:00,11.507849618144768,6.971263109370965,0.0
2025-01-09 05:00:00,7.775101095649083,9.393697935693197,0.0
2025-01-09 06:00:00,10.289598221646827,7.8541357546028525,0.0
2025-01-09 07:00:00,10.730463713705108,9.2408915463278,17.70389121725865
2025-01-09 08:00:00,8.677760415772235,8.810811706106552,14.00381193570777
2025-01-09 09:00:00,8.581057412842418,8.881648977845806,28.182529726429983
2025-01-09 10:00:00,8.565792380827226,13.070929897068806,54.76242131352068
2025-01-09 11:00:00,8.98319069135835,8.079238693461981,23.686494429211802
2025-01-09 12:00:00,6.207612039701611,8.47073633793758,46.228651697402704
2025-01-09 13:00:00,5.164362954024444,7.955153198657233,57.77847283523019
2025-01-09 14:00:00,4.436803195116509,9.772119026599796,38.581298366799764
2025-01-09 15:00:00,3.2357936980563298,8.532484947344246,28.244109937677845
2025-01-09 16:00:00,-0.17918698816183787,6.29044521509328,18.318117196184506
2025-01-09 17:00:00,-0.4152378500305518,7.5625757375543285,14.374991775141883
2025-01-09 18:00:00,-2.6890077450093886,5.7333796679457,3.0789907753266226e-15
2025-01-09 19:00:00,0.7735593773343254,7.53542891486573,0.0
2025-01-09 20:00:00,-4.331671486724038,7.810898507786688,0.0
2025-01-09 21:00:00,0.20958807847656047,4.7339272995479655,0.0
2025-01-09 22:00:00,2.107521191288548,9.127091660654733,0.0
2025-01-09 23:00:00,7.752224446069819,8.029302673008832,0.0
2025-01-10 00:00:00,6.802911799306635,8.573141081577168,0.0
2025-01-10 01:00:00,8.625707317229061,7.618918634458782,0.0
2025-01-10 02:00:00,7.4989090070921005,8.114648254745674,0.0
2025-01-10 03:00:00,6.330182513460116,5.025171830988686,0.0
2025-01-10 04:00:00,11.794498129980608,8.353243618925069,0.0
2025-01-10 05:00:00,10.716851989120618,6.604547573500667,0.0
2025-01-10 06:00:00,9.802579899958857,6.9621508199690565,0.0
2025-01-10 07:00:00,10.574046663181084,7.511772584382374,13.859336655581687
2025-01-10 08:00:00,12.448143047264637,7.886309597477711,14.369186075997575
2025-01-10 09:00:00,9.226490968218,7.622200150886842,21.31575247301231
2025-01-10 10:00:00,6.665809626278035,6.527407210753184,43.52885910012584
2025-01-10 11:00:00,6.334038716192018,6.994315396537999,18.42858868362554
2025-01-10 12:00:00,9.284438954547507,7.875460215920867,54.134080714412164
2025-01-10 13:00:00,2.004728263503008,5.207692587304418,19.116572683938443
2025-01-10 14:00:00,-0.8434922889024881,10.253800712334389,41.64552887517442
2025-01-10 15:00:00,1.599576893391483,6.840867157035612,15.5490326409732
2025-01-10 16:00:00,-0.615931819367126,6.418109060979269,13.46147522080498
2025-01-10 17:00:00,-3.3646206110626244,9.291022657517578,4.999834125223298
2025-01-10 18:00:00,0.15861261217014797,9.915136940192596,5.05171998104313e-15
2025-01-10 19:00:00,-2.0306133318677713,7.035488125815313,0.0
2025-01-10 20:00:00,-0.9190868171286488,7.132712739425697,0.0
2025-01-10 21:00:00,-2.0615367911055333,7.030368236036367,0.0
2025-01-10 22:00:00,1.6659488966745069,8.13934835386242,0.0
2025-01-10 23:00:00,7.197118938037413,7.137672633170093,0.0
2025-01-11 00:00:00,5.900517594035022,7.861982379120105,0.0
2025-01-11 01:00:00,8.06576009773156,9.57451697130419,0.0
2025-01-11 02:00:00,4.179508800572367,8.544787262651855,0.0
2025-01-11 03:00:00,11.779473699911089,7.512619421655472,0.0
2025-01-11 04:00:00,10.035184496172443,11.820870748709835,0.0
2025-01-11 05:00:00,11.823025486727595,10.205364301531878,0.0
2025-01-11 06:00:00,10.561009180105772,10.499038093136397,0.0
2025-01-11 07:00:00,13.614920002738724,11.514042871466915,5.708346759807932
2025-01-11 08:00:00,10.814273011824199,6.021842299744968,17.154042227102792
2025-01-11 09:00:00,5.508387326711515,7.184182864676083,13.437139875275815
2025-01-11 10:00:00,8.97078852861302,8.617309915570607,27.026366794985343
2025-01-11 11:00:00,8.322201867781352,10.47407797715394,26.16104020420678
2025-01-11 12:00:00,4.582424804107661,9.006120821621723,33.987032322314874
2025-01-11 13:00:00,4.601504084238035,10.059651245045293,30.80231134884357
2025-01-11 14:00:00,3.588114043847364,7.708596644773854,37.83250903859279
2025-01-11 15:00:00,-1.995060010457367,7.82136841164783,29.319391682975446
2025-01-11 16:00:00,0.4605097946850803,10.078385288860662,10.586967217535394
2025-01-11 17:00:00,-1.2989857114151215,9.811650670430357,11.045447834570103
2025-01-11 18:00:00,1.3842292211914735,5.28077903979698,1.843877417019167e-15
2025-01-11 19:00:00,3.600951941725146,8.691450727479694,0.0
2025-01-11 20:00:00,0.602058786778639,6.481525663420529,0.0
2025-01-11 21:00:00,2.937893429693035,8.0876963922858,0.0
2025-01-11 22:00:00,7.3892071709399625,8.541664045005266,0.0
2025-01-11 23:00:00,3.8062145201122117,8.264000277978315,0.0
2025-01-12 00:00:00,6.6385923846051895,7.798853595394422,0.0
2025-01-12 01:00:00,5.961624127112848,5.973224963821789,0.0
2025-01-12 02:00:00,6.280562683434927,8.378206488558252,0.0
2025-01-12 03:00:00,8.053653757529919,6.2647670604521934,0.0
2025-01-12 04:00:00,8.540305839598403,7.7346106899624365,0.0
2025-01-12 05:00:00,6.793398618845492,8.295144582333343,0.0
2025-01-12 06:00:00,10.424378915902969,8.523417732453435,0.0
2025-01-12 07:00:00,7.3826039201650175,7.641935886784767,6.923657493734741
2025-01-12 08:00:00,6.735156120801494,7.473495505126235,11.524089557478673
2025-01-12 09:00:00,8.973379376840835,7.938548305673118,17.729141752749097
2025-01-12 10:00:00,7.916122799352457,7.631748280664629,14.432481582128357
2025-01-12 11:00:00,6.321231124041515,7.410556965881824,21.356744620446605
2025-01-12 12:00:00,4.765537904828088,9.683606032701338,31.810074148039277
2025-01-12 13:00:00,0.3259189041536614,7.083842445747246,12.557348755177314
2025-01-12 14:00:00,0.716198634342188,6.548685128044383,26.70215266150894
2025-01-12 15:00:00,0.5177092622365977,9.520466414056697,20.61944894368834
2025-01-12 16:00:00,1.0366816621755879,8.719123954841384,8.462164821119895
2025-01-12 17:00:00,-1.1609242665703334,6.235876269166723,9.128170435800438
2025-01-12 18:00:00,0.6013705762127239,8.775650383998927,3.802577149211882e-15
2025-01-12 19:00:00,-4.137311745289169,7.97627851638412,0.0
2025-01-12 20:00:00,1.6746642458520702,8.540764283031569,0.0
2025-01-12 21:00:00,0.6082144789171331,7.173626748357832,0.0
2025-01-12 22:00:00,3.9306622106985687,8.645723623569173,0.0
2025-01-12 23:00:00,5.183680323985443,6.579712904840213,0.0
2025-01-13 00:00:00,6.36101825148565,12.170236342479944,0.0
2025-01-13 01:00:00,5.3310617695609395,3.440932707124798,0.0
2025-01-13 02:00:00,9.219630894016873,7.6106694022792984,0.0
2025-01-13 03:00:00,8.503696814517841,7.221506195775542,0.0
2025-01-13 04:00:00,8.245824606607918,8.913093155604145,0.0
2025-01-13 05:00:00,10.974830908336623,4.929467279090295,0.0
2025-01-13 06:00:00,10.393422533600198,8.963586316457839,0.0
2025-01-13 07:00:00,10.377829685574186,7.495289753375669,4.079783467963445
2025-01-13 08:00:00,9.364395839240123,7.211002695128112,7.487050710024944
2025-01-13 09:00:00,6.265436788464729,7.912675110939933,10.482634803485347
2025-01-13 10:00:00,3.585762363146522,10.179527804613969,9.576616568951614
2025-01-13 11:00:00,4.357174462480907,6.099233475091973,10.659395291673023
2025-01-13 12:00:00,1.7884015012087116,6.795118773580243,24.111676770761523
2025-01-13 13:00:00,0.24379924113504003,9.100137455444251,12.338807072450416
2025-01-13 14:00:00,0.7945471123389867,6.950760778919462,7.547388686346773
2025-01-13 15:00:00,-0.48873203001048815,7.801259785200365,9.40232091743937
2025-01-13 16:00:00,-1.4060077217061115,4.272111209520483,7.407462764730859
2025-01-13 17:00:00,2.2673805872180677,6.251327207295572,4.060866731883288
2025-01-13 18:00:00,-2.396474747916873,6.2161115902742825,1.0393640236552022e-15
2025-01-13 19:00:00,-1.089296160322463,6.310121229178747,0.0
2025-01-13 20:00:00,0.3040215141113299,6.696676713857485,0.0
2025-01-13 21:00:00,1.1943804167586065,8.371774645321558,0.0
2025-01-13 22:00:00,3.019736664379097,6.092528689712032,0.0
2025-01-13 23:00:00,5.498625199759112,4.114497960175148,0.0
2025-01-14 00:00:00,3.624666695922474,8.453797654918716,0.0
2025-01-14 01:00:00,4.8861594701699484,6.45507597009107,0.0
2025-01-14 02:00:00,7.379960009574305,7.99180919061703,0.0
2025-01-14 03:00:00,8.356571121696026,6.126527733208476,0.0
2025-01-14 04:00:00,9.578720721166839,7.25090510152099,0.0
2025-01-14 05:00:00,6.832037455916878,8.878259095949089,0.0
2025-01-14 06:00:00,8.707771207594472,9.299090269124187,0.0
2025-01-14 07:00:00,9.135325189098442,8.827141350529685,1.7054947784979124
2025-01-14 08:00:00,9.445499032940786,4.7282174748616494,2.0809923460248787
2025-01-14 09:00:00,9.152580089119791,6.124480631464488,7.405056752212016
2025-01-14 10:00:00,4.902345722116467,8.708138506330124,5.703603722023551
2025-01-14 11:00:00,6.851166632723811,8.552204522789761,4.673965209702043
2025-01-14 12:00:00,1.5284570167812173,6.089144499735365,9.629063484488693
2025-01-14 13:00:00,3.0669901738198018,7.115271311156917,10.947027333852178
2025-01-14 14:00:00,-0.12880093341669818,7.167169461262381,7.907784441940463
2025-01-14 15:00:00,0.7065713778826324,7.8484313455591534,4.195806038000789
2025-01-14 16:00:00,-1.107436124919485,8.554482597214585,3.562927261225153
2025-01-14 17:00:00,-2.2613678487211697,9.333537893414313,1.796487532257865
2025-01-14 18:00:00,-2.3910977707814993,5.905573365229999,1.4053496553678891e-15
2025-01-14 19:00:00,-1.1541277373715353,7.071162791955264,0.0
2025-01-14 20:00:00,1.9739095609916215,9.36736172838918,0.0
2025-01-14 21:00:00,2.6139276036242984,5.624183922941734,0.0
2025-01-14 22:00:00,1.656150071691268,8.292833226209298,0.0
2025-01-14 23:00:00,2.2591637683906667,9.33523870279012,0.0
2025-01-15 00:00:00,5.6979262184004105,5.400417454462124,0.0
2025-01-15 01:00:00,4.558292221213819,9.284218561341392,0.0
2025-01-15 02:00:00,8.382510468890873,6.357834882432601,0.0
2025-01-15 03:00:00,1.7194006738709247,8.095616063544487,0.0
2025-01-15 04:00:00,9.544223244743124,8.098793996551521,0.0
2025-01-15 05:00:00,8.667778156900017,4.913822742114462,0.0
2025-01-15 06:00:00,8.55509442739159,6.527935398254076,0.0
2025-01-15 07:00:00,5.495296685390621,5.148895332273109,0.4584519983866544
2025-01-15 08:00:00,9.564947577215685,9.751265034247336,0.7279147236076093
2025-01-15 09:00:00,7.401759185621802,4.366436872229578,0.9620537508043348
2025-01-15 10:00:00,7.814565338318653,6.19098548352588,0.7157011945980616
2025-01-15 11:00:00,3.5000065635233657,8.249408765722594,2.0524892516027653
2025-01-15 12:00:00,3.613607461216951,8.585956965209284,1.5087191639892048
2025-01-15 13:00:00,3.64118831508421,8.178008419117187,1.7751272268103717
2025-01-15 14:00:00,1.7673484360030367,6.181844948083915,1.475282815174802
2025-01-15 15:00:00,-4.4841273674870505,5.490797399419497,0.951448513769265
2025-01-15 16:00:00,-4.8201637557176324,4.585874715250878,1.0931940778001685
2025-01-15 17:00:00,-1.4181502068968073,7.582112370298387,0.46444119551456786
2025-01-15 18:00:00,1.1778274896881626,7.159820927577056,1.318573483621779e-16
2025-01-15 19:00:00,-1.1886589721791745,8.639118927646551,0.0
2025-01-15 20:00:00,3.2876370907562977,8.55563483942096,0.0
2025-01-15 21:00:00,1.4173287770695338,7.363639799668593,0.0
2025-01-15 22:00:00,0.7889143188100607,7.373935019769768,0.0
2025-01-15 23:00:00,6.316763137390022,4.187553589711564,0.0
2025-01-16 00:00:00,2.7453533666439833,4.687163742497588,0.0
2025-01-16 01:00:00,5.031027384038789,6.974437498428213,0.0
2025-01-16 02:00:00,5.0410618481626,9.30514922501565,0.0
2025-01-16 03:00:00,6.796773128725116,7.427309394841709,0.0
2025-01-16 04:00:00,7.81935895956803,6.675054916956403,0.0
2025-01-16 05:00:00,9.844624033090186,6.806746791420367,0.0
2025-01-16 06:00:00,8.636637623473433,6.420119456929727,-0.0
2025-01-16 07:00:00,7.520749720537962,4.691356668297977,-0.826281385574982
2025-01-16 08:00:00,7.344958939719842,7.398313861352026,-1.9854566013666883
2025-01-16 09:00:00,6.63269305431114,4.766233839939224,-2.7269670046845462
2025-01-16 10:00:00,4.269978887609875,7.197692192205413,-2.7511620156161825
2025-01-16 11:00:00,5.557021460303245,5.8123621084845585,-4.669798674795176
2025-01-16 12:00:00,3.4039973673002426,4.088031247513025,-8.31001707232307
2025-01-16 13:00:00,1.4053508583979957,7.861783169317196,-4.429674189429117
2025-01-16 14:00:00,3.1233606166632195,6.039018924532036,-3.6810423890092143
2025-01-16 15:00:00,-2.4610871264733842,5.055375254579985,-3.3027512259532066
2025-01-16 16:00:00,-0.6497010726948093,3.691255924536719,-2.7338443466914835
2025-01-16 17:00:00,-0.7853922743647452,4.762989719187624,-1.2302089236748495
2025-01-16 18:00:00,1.4881013582676186,5.317450331858298,-4.93633924573244e-16
2025-01-16 19:00:00,0.5125458092832529,5.844596273178479,0.0
2025-01-16 20:00:00,-1.1147558199610295,3.9297102669603117,0.0
2025-01-16 21:00:00,2.7640362164806094,9.001296451673767,0.0
2025-01-16 22:00:00,3.937732278847295,5.031209076809883,0.0
2025-01-16 23:00:00,1.5753929027461586,6.605211811155634,0.0
2025-01-17 00:00:00,5.8269966804581355,5.262149750721748,0.0
2025-01-17 01:00:00,4.6694939862366995,5.713535503091435,0.0
2025-01-17 02:00:00,5.805798548651367,7.4573862930893835,0.0
2025-01-17 03:00:00,3.931687734758606,5.837777583883768,0.0
2025-01-17 04:00:00,7.186200629990113,4.414495424588498,0.0
2025-01-17 05:00:00,7.14388063738882,7.272578339478643,0.0
2025-01-17 06:00:00,12.233371384722474,6.589636007844991,-0.0
