Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Denmark,DNK,2025-07-17 20:00:00,2025-07-17 22:00:00,114.91
Denmark,DNK,2025-07-17 21:00:00,2025-07-17 23:00:00,92.17
Denmark,DNK,2025-07-17 22:00:00,2025-07-18 00:00:00,67.91
Denmark,DNK,2025-07-17 23:00:00,2025-07-18 01:00:00,73.02
Denmark,DNK,2025-07-18 00:00:00,2025-07-18 02:00:00,66.17
Denmark,DNK,2025-07-18 01:00:00,2025-07-18 03:00:00,65.85
Denmark,DNK,2025-07-18 02:00:00,2025-07-18 04:00:00,62.59
Denmark,DNK,2025-07-18 03:00:00,2025-07-18 05:00:00,40.0
Denmark,DNK,2025-07-18 04:00:00,2025-07-18 06:00:00,87.18
Denmark,DNK,2025-07-18 05:00:00,2025-07-18 07:00:00,94.5
Denmark,DNK,2025-07-18 06:00:00,2025-07-18 08:00:00,67.87
Denmark,DNK,2025-07-18 07:00:00,2025-07-18 09:00:00,47.1
Denmark,DNK,2025-07-18 08:00:00,2025-07-18 10:00:00,36.3
Denmark,DNK,2025-07-18 09:00:00,2025-07-18 11:00:00,33.98
Denmark,DNK,2025-07-18 10:00:00,2025-07-18 12:00:00,33.95
Denmark,DNK,2025-07-18 11:00:00,2025-07-18 13:00:00,33.89
Denmark,DNK,2025-07-18 12:00:00,2025-07-18 14:00:00,34.1
Denmark,DNK,2025-07-18 13:00:00,2025-07-18 15:00:00,34.98
Denmark,DNK,2025-07-18 14:00:00,2025-07-18 16:00:00,26.42
Denmark,DNK,2025-07-18 15:00:00,2025-07-18 17:00:00,85.48
Denmark,DNK,2025-07-18 16:00:00,2025-07-18 18:00:00,92.0
Denmark,DNK,2025-07-18 17:00:00,2025-07-18 19:00:00,127.66
Denmark,DNK,2025-07-18 18:00:00,2025-07-18 20:00:00,185.38
Denmark,DNK,2025-07-18 19:00:00,2025-07-18 21:00:00,176.73
Denmark,DNK,2025-07-18 20:00:00,2025-07-18 22:00:00,119.54
Denmark,DNK,2025-07-18 21:00:00,2025-07-18 23:00:00,101.92
Denmark,DNK,2025-07-18 22:00:00,2025-07-19 00:00:00,90.11
Denmark,DNK,2025-07-18 23:00:00,2025-07-19 01:00:00,80.45
Denmark,DNK,2025-07-19 00:00:00,2025-07-19 02:00:00,79.91
Denmark,DNK,2025-07-19 01:00:00,2025-07-19 03:00:00,78.21
Denmark,DNK,2025-07-19 02:00:00,2025-07-19 04:00:00,81.28
Denmark,DNK,2025-07-19 03:00:00,2025-07-19 05:00:00,89.41
Denmark,DNK,2025-07-19 04:00:00,2025-07-19 06:00:00,110.89
Denmark,DNK,2025-07-19 05:00:00,2025-07-19 07:00:00,108.67
Denmark,DNK,2025-07-19 06:00:00,2025-07-19 08:00:00,98.4
Denmark,DNK,2025-07-19 07:00:00,2025-07-19 09:00:00,81.43
Denmark,DNK,2025-07-19 08:00:00,2025-07-19 10:00:00,70.0
Denmark,DNK,2025-07-19 09:00:00,2025-07-19 11:00:00,58.75
Denmark,DNK,2025-07-19 10:00:00,2025-07-19 12:00:00,44.34
Denmark,DNK,2025-07-19 11:00:00,2025-07-19 13:00:00,36.5
Denmark,DNK,2025-07-19 12:00:00,2025-07-19 14:00:00,36.2
Denmark,DNK,2025-07-19 13:00:00,2025-07-19 15:00:00,42.54
Denmark,DNK,2025-07-19 14:00:00,2025-07-19 16:00:00,63.79
Denmark,DNK,2025-07-19 15:00:00,2025-07-19 17:00:00,77.34
Denmark,DNK,2025-07-19 16:00:00,2025-07-19 18:00:00,91.61
Denmark,DNK,2025-07-19 17:00:00,2025-07-19 19:00:00,119.04
Denmark,DNK,2025-07-19 18:00:00,2025-07-19 20:00:00,182.08
Denmark,DNK,2025-07-19 19:00:00,2025-07-19 21:00:00,120.0
Denmark,DNK,2025-07-19 20:00:00,2025-07-19 22:00:00,106.86
Denmark,DNK,2025-07-19 21:00:00,2025-07-19 23:00:00,91.55
Denmark,DNK,2025-07-19 22:00:00,2025-07-20 00:00:00,94.73
Denmark,DNK,2025-07-19 23:00:00,2025-07-20 01:00:00,89.41
Denmark,DNK,2025-07-20 00:00:00,2025-07-20 02:00:00,88.25
Denmark,DNK,2025-07-20 01:00:00,2025-07-20 03:00:00,89.88
Denmark,DNK,2025-07-20 02:00:00,2025-07-20 04:00:00,94.24
Denmark,DNK,2025-07-20 03:00:00,2025-07-20 05:00:00,93.8
Denmark,DNK,2025-07-20 04:00:00,2025-07-20 06:00:00,89.15
Denmark,DNK,2025-07-20 05:00:00,2025-07-20 07:00:00,85.99
Denmark,DNK,2025-07-20 06:00:00,2025-07-20 08:00:00,68.2
Denmark,DNK,2025-07-20 07:00:00,2025-07-20 09:00:00,45.05
Denmark,DNK,2025-07-20 08:00:00,2025-07-20 10:00:00,9.94
Denmark,DNK,2025-07-20 09:00:00,2025-07-20 11:00:00,1.62
Denmark,DNK,2025-07-20 10:00:00,2025-07-20 12:00:00,0.46
Denmark,DNK,2025-07-20 11:00:00,2025-07-20 13:00:00,0.02
Denmark,DNK,2025-07-20 12:00:00,2025-07-20 14:00:00,0.04
Denmark,DNK,2025-07-20 13:00:00,2025-07-20 15:00:00,0.31
Denmark,DNK,2025-07-20 14:00:00,2025-07-20 16:00:00,9.32
Denmark,DNK,2025-07-20 15:00:00,2025-07-20 17:00:00,45.24
Denmark,DNK,2025-07-20 16:00:00,2025-07-20 18:00:00,85.0
Denmark,DNK,2025-07-20 17:00:00,2025-07-20 19:00:00,109.56
Denmark,DNK,2025-07-20 18:00:00,2025-07-20 20:00:00,134.75
Denmark,DNK,2025-07-20 19:00:00,2025-07-20 21:00:00,108.81
Denmark,DNK,2025-07-20 20:00:00,2025-07-20 22:00:00,84.1
Denmark,DNK,2025-07-20 21:00:00,2025-07-20 23:00:00,74.51
Denmark,DNK,2025-07-20 22:00:00,2025-07-21 00:00:00,63.63
Denmark,DNK,2025-07-20 23:00:00,2025-07-21 01:00:00,56.3
Denmark,DNK,2025-07-21 00:00:00,2025-07-21 02:00:00,55.2
Denmark,DNK,2025-07-21 01:00:00,2025-07-21 03:00:00,60.38
Denmark,DNK,2025-07-21 02:00:00,2025-07-21 04:00:00,66.55
Denmark,DNK,2025-07-21 03:00:00,2025-07-21 05:00:00,75.24
Denmark,DNK,2025-07-21 04:00:00,2025-07-21 06:00:00,64.4
Denmark,DNK,2025-07-21 05:00:00,2025-07-21 07:00:00,56.53
Denmark,DNK,2025-07-21 06:00:00,2025-07-21 08:00:00,45.18
Denmark,DNK,2025-07-21 07:00:00,2025-07-21 09:00:00,14.16
Denmark,DNK,2025-07-21 08:00:00,2025-07-21 10:00:00,0.49
Denmark,DNK,2025-07-21 09:00:00,2025-07-21 11:00:00,0.03
Denmark,DNK,2025-07-21 10:00:00,2025-07-21 12:00:00,0.02
Denmark,DNK,2025-07-21 11:00:00,2025-07-21 13:00:00,-0.06
Denmark,DNK,2025-07-21 12:00:00,2025-07-21 14:00:00,-0.18
Denmark,DNK,2025-07-21 13:00:00,2025-07-21 15:00:00,0.04
Denmark,DNK,2025-07-21 14:00:00,2025-07-21 16:00:00,8.25
Denmark,DNK,2025-07-21 15:00:00,2025-07-21 17:00:00,51.78
Denmark,DNK,2025-07-21 16:00:00,2025-07-21 18:00:00,80.45
Denmark,DNK,2025-07-21 17:00:00,2025-07-21 19:00:00,108.27
Denmark,DNK,2025-07-21 18:00:00,2025-07-21 20:00:00,112.73
Denmark,DNK,2025-07-21 19:00:00,2025-07-21 21:00:00,123.29
Denmark,DNK,2025-07-21 20:00:00,2025-07-21 22:00:00,109.17
Denmark,DNK,2025-07-21 21:00:00,2025-07-21 23:00:00,90.16
Denmark,DNK,2025-07-21 22:00:00,2025-07-22 00:00:00,120.84
Denmark,DNK,2025-07-21 23:00:00,2025-07-22 01:00:00,96.63
Denmark,DNK,2025-07-22 00:00:00,2025-07-22 02:00:00,86.88
Denmark,DNK,2025-07-22 01:00:00,2025-07-22 03:00:00,86.93
Denmark,DNK,2025-07-22 02:00:00,2025-07-22 04:00:00,81.84
Denmark,DNK,2025-07-22 03:00:00,2025-07-22 05:00:00,79.32
Denmark,DNK,2025-07-22 04:00:00,2025-07-22 06:00:00,108.71
Denmark,DNK,2025-07-22 05:00:00,2025-07-22 07:00:00,120.09
Denmark,DNK,2025-07-22 06:00:00,2025-07-22 08:00:00,114.28
Denmark,DNK,2025-07-22 07:00:00,2025-07-22 09:00:00,94.34
Denmark,DNK,2025-07-22 08:00:00,2025-07-22 10:00:00,63.43
Denmark,DNK,2025-07-22 09:00:00,2025-07-22 11:00:00,39.08
Denmark,DNK,2025-07-22 10:00:00,2025-07-22 12:00:00,25.61
Denmark,DNK,2025-07-22 11:00:00,2025-07-22 13:00:00,23.36
Denmark,DNK,2025-07-22 12:00:00,2025-07-22 14:00:00,19.41
Denmark,DNK,2025-07-22 13:00:00,2025-07-22 15:00:00,20.38
Denmark,DNK,2025-07-22 14:00:00,2025-07-22 16:00:00,22.82
Denmark,DNK,2025-07-22 15:00:00,2025-07-22 17:00:00,62.16
Denmark,DNK,2025-07-22 16:00:00,2025-07-22 18:00:00,80.91
Denmark,DNK,2025-07-22 17:00:00,2025-07-22 19:00:00,99.04
Denmark,DNK,2025-07-22 18:00:00,2025-07-22 20:00:00,139.87
Denmark,DNK,2025-07-22 19:00:00,2025-07-22 21:00:00,140.26
Denmark,DNK,2025-07-22 20:00:00,2025-07-22 22:00:00,111.04
Denmark,DNK,2025-07-22 21:00:00,2025-07-22 23:00:00,95.52
Denmark,DNK,2025-07-22 22:00:00,2025-07-23 00:00:00,82.85
Denmark,DNK,2025-07-22 23:00:00,2025-07-23 01:00:00,74.96
Denmark,DNK,2025-07-23 00:00:00,2025-07-23 02:00:00,73.39
Denmark,DNK,2025-07-23 01:00:00,2025-07-23 03:00:00,68.13
Denmark,DNK,2025-07-23 02:00:00,2025-07-23 04:00:00,70.56
Denmark,DNK,2025-07-23 03:00:00,2025-07-23 05:00:00,73.68
Denmark,DNK,2025-07-23 04:00:00,2025-07-23 06:00:00,99.9
Denmark,DNK,2025-07-23 05:00:00,2025-07-23 07:00:00,116.0
Denmark,DNK,2025-07-23 06:00:00,2025-07-23 08:00:00,110.45
Denmark,DNK,2025-07-23 07:00:00,2025-07-23 09:00:00,87.29
Denmark,DNK,2025-07-23 08:00:00,2025-07-23 10:00:00,68.87
Denmark,DNK,2025-07-23 09:00:00,2025-07-23 11:00:00,61.37
Denmark,DNK,2025-07-23 10:00:00,2025-07-23 12:00:00,43.42
Denmark,DNK,2025-07-23 11:00:00,2025-07-23 13:00:00,38.29
Denmark,DNK,2025-07-23 12:00:00,2025-07-23 14:00:00,36.01
Denmark,DNK,2025-07-23 13:00:00,2025-07-23 15:00:00,41.96
Denmark,DNK,2025-07-23 14:00:00,2025-07-23 16:00:00,64.86
Denmark,DNK,2025-07-23 15:00:00,2025-07-23 17:00:00,79.53
Denmark,DNK,2025-07-23 16:00:00,2025-07-23 18:00:00,79.92
Denmark,DNK,2025-07-23 17:00:00,2025-07-23 19:00:00,96.03
Denmark,DNK,2025-07-23 18:00:00,2025-07-23 20:00:00,116.93
Denmark,DNK,2025-07-23 19:00:00,2025-07-23 21:00:00,102.01
Denmark,DNK,2025-07-23 20:00:00,2025-07-23 22:00:00,99.23
Denmark,DNK,2025-07-23 21:00:00,2025-07-23 23:00:00,91.58
Denmark,DNK,2025-07-23 22:00:00,2025-07-24 00:00:00,83.55
Denmark,DNK,2025-07-23 23:00:00,2025-07-24 01:00:00,78.33
Denmark,DNK,2025-07-24 00:00:00,2025-07-24 02:00:00,72.56
Denmark,DNK,2025-07-24 01:00:00,2025-07-24 03:00:00,73.6
Denmark,DNK,2025-07-24 02:00:00,2025-07-24 04:00:00,56.78
Denmark,DNK,2025-07-24 03:00:00,2025-07-24 05:00:00,40.1
Denmark,DNK,2025-07-24 04:00:00,2025-07-24 06:00:00,43.35
Denmark,DNK,2025-07-24 05:00:00,2025-07-24 07:00:00,45.06
Denmark,DNK,2025-07-24 06:00:00,2025-07-24 08:00:00,57.51
Denmark,DNK,2025-07-24 07:00:00,2025-07-24 09:00:00,36.22
Denmark,DNK,2025-07-24 08:00:00,2025-07-24 10:00:00,25.0
Denmark,DNK,2025-07-24 09:00:00,2025-07-24 11:00:00,21.19
Denmark,DNK,2025-07-24 10:00:00,2025-07-24 12:00:00,1.58
Denmark,DNK,2025-07-24 11:00:00,2025-07-24 13:00:00,-0.09
Denmark,DNK,2025-07-24 12:00:00,2025-07-24 14:00:00,-1.24
Denmark,DNK,2025-07-24 13:00:00,2025-07-24 15:00:00,-1.2
Denmark,DNK,2025-07-24 14:00:00,2025-07-24 16:00:00,8.33
Denmark,DNK,2025-07-24 15:00:00,2025-07-24 17:00:00,33.1
Denmark,DNK,2025-07-24 16:00:00,2025-07-24 18:00:00,51.89
Denmark,DNK,2025-07-24 17:00:00,2025-07-24 19:00:00,89.6
Denmark,DNK,2025-07-24 18:00:00,2025-07-24 20:00:00,108.52
Denmark,DNK,2025-07-24 19:00:00,2025-07-24 21:00:00,118.11
Denmark,DNK,2025-07-24 20:00:00,2025-07-24 22:00:00,109.01
Denmark,DNK,2025-07-24 21:00:00,2025-07-24 23:00:00,84.65
Denmark,DNK,2025-07-24 22:00:00,2025-07-25 00:00:00,83.7
Denmark,DNK,2025-07-24 23:00:00,2025-07-25 01:00:00,77.5
Denmark,DNK,2025-07-25 00:00:00,2025-07-25 02:00:00,76.1
Denmark,DNK,2025-07-25 01:00:00,2025-07-25 03:00:00,79.92
Denmark,DNK,2025-07-25 02:00:00,2025-07-25 04:00:00,76.4
Denmark,DNK,2025-07-25 03:00:00,2025-07-25 05:00:00,92.53
Denmark,DNK,2025-07-25 04:00:00,2025-07-25 06:00:00,106.16
Denmark,DNK,2025-07-25 05:00:00,2025-07-25 07:00:00,109.03
Denmark,DNK,2025-07-25 06:00:00,2025-07-25 08:00:00,90.98
Denmark,DNK,2025-07-25 07:00:00,2025-07-25 09:00:00,71.98
Denmark,DNK,2025-07-25 08:00:00,2025-07-25 10:00:00,55.08
Denmark,DNK,2025-07-25 09:00:00,2025-07-25 11:00:00,36.95
Denmark,DNK,2025-07-25 10:00:00,2025-07-25 12:00:00,24.06
Denmark,DNK,2025-07-25 11:00:00,2025-07-25 13:00:00,17.61
Denmark,DNK,2025-07-25 12:00:00,2025-07-25 14:00:00,14.92
Denmark,DNK,2025-07-25 13:00:00,2025-07-25 15:00:00,24.52
Denmark,DNK,2025-07-25 14:00:00,2025-07-25 16:00:00,53.8
Denmark,DNK,2025-07-25 15:00:00,2025-07-25 17:00:00,80.0
Denmark,DNK,2025-07-25 16:00:00,2025-07-25 18:00:00,97.0
Denmark,DNK,2025-07-25 17:00:00,2025-07-25 19:00:00,122.73
Denmark,DNK,2025-07-25 18:00:00,2025-07-25 20:00:00,151.27
Denmark,DNK,2025-07-25 19:00:00,2025-07-25 21:00:00,130.63
Denmark,DNK,2025-07-25 20:00:00,2025-07-25 22:00:00,100.0
Denmark,DNK,2025-07-25 21:00:00,2025-07-25 23:00:00,84.95
Denmark,DNK,2025-07-25 22:00:00,2025-07-26 00:00:00,81.0
Denmark,DNK,2025-07-25 23:00:00,2025-07-26 01:00:00,73.5
Denmark,DNK,2025-07-26 00:00:00,2025-07-26 02:00:00,75.01
Denmark,DNK,2025-07-26 01:00:00,2025-07-26 03:00:00,77.3
Denmark,DNK,2025-07-26 02:00:00,2025-07-26 04:00:00,76.9
Denmark,DNK,2025-07-26 03:00:00,2025-07-26 05:00:00,79.99
Denmark,DNK,2025-07-26 04:00:00,2025-07-26 06:00:00,81.49
Denmark,DNK,2025-07-26 05:00:00,2025-07-26 07:00:00,106.66
Denmark,DNK,2025-07-26 06:00:00,2025-07-26 08:00:00,104.1
Denmark,DNK,2025-07-26 07:00:00,2025-07-26 09:00:00,96.83
Denmark,DNK,2025-07-26 08:00:00,2025-07-26 10:00:00,90.53
Denmark,DNK,2025-07-26 09:00:00,2025-07-26 11:00:00,81.35
Denmark,DNK,2025-07-26 10:00:00,2025-07-26 12:00:00,70.0
Denmark,DNK,2025-07-26 11:00:00,2025-07-26 13:00:00,63.12
Denmark,DNK,2025-07-26 12:00:00,2025-07-26 14:00:00,60.19
Denmark,DNK,2025-07-26 13:00:00,2025-07-26 15:00:00,68.14
Denmark,DNK,2025-07-26 14:00:00,2025-07-26 16:00:00,72.84
Denmark,DNK,2025-07-26 15:00:00,2025-07-26 17:00:00,88.52
Denmark,DNK,2025-07-26 16:00:00,2025-07-26 18:00:00,94.34
Denmark,DNK,2025-07-26 17:00:00,2025-07-26 19:00:00,107.79
Denmark,DNK,2025-07-26 18:00:00,2025-07-26 20:00:00,143.25
Denmark,DNK,2025-07-26 19:00:00,2025-07-26 21:00:00,139.0
Denmark,DNK,2025-07-26 20:00:00,2025-07-26 22:00:00,106.39
Denmark,DNK,2025-07-26 21:00:00,2025-07-26 23:00:00,97.91
Denmark,DNK,2025-07-26 22:00:00,2025-07-27 00:00:00,103.88
Denmark,DNK,2025-07-26 23:00:00,2025-07-27 01:00:00,103.03
Denmark,DNK,2025-07-27 00:00:00,2025-07-27 02:00:00,96.89
Denmark,DNK,2025-07-27 01:00:00,2025-07-27 03:00:00,95.15
Denmark,DNK,2025-07-27 02:00:00,2025-07-27 04:00:00,92.46
Denmark,DNK,2025-07-27 03:00:00,2025-07-27 05:00:00,90.19
Denmark,DNK,2025-07-27 04:00:00,2025-07-27 06:00:00,87.09
Denmark,DNK,2025-07-27 05:00:00,2025-07-27 07:00:00,82.41
Denmark,DNK,2025-07-27 06:00:00,2025-07-27 08:00:00,84.69
Denmark,DNK,2025-07-27 07:00:00,2025-07-27 09:00:00,67.67
Denmark,DNK,2025-07-27 08:00:00,2025-07-27 10:00:00,60.78
Denmark,DNK,2025-07-27 09:00:00,2025-07-27 11:00:00,39.9
Denmark,DNK,2025-07-27 10:00:00,2025-07-27 12:00:00,28.0
Denmark,DNK,2025-07-27 11:00:00,2025-07-27 13:00:00,17.8
Denmark,DNK,2025-07-27 12:00:00,2025-07-27 14:00:00,17.92
Denmark,DNK,2025-07-27 13:00:00,2025-07-27 15:00:00,35.02
Denmark,DNK,2025-07-27 14:00:00,2025-07-27 16:00:00,67.72
Denmark,DNK,2025-07-27 15:00:00,2025-07-27 17:00:00,87.06
Denmark,DNK,2025-07-27 16:00:00,2025-07-27 18:00:00,104.97
Denmark,DNK,2025-07-27 17:00:00,2025-07-27 19:00:00,116.09
Denmark,DNK,2025-07-27 18:00:00,2025-07-27 20:00:00,122.31
Denmark,DNK,2025-07-27 19:00:00,2025-07-27 21:00:00,121.82
Denmark,DNK,2025-07-27 20:00:00,2025-07-27 22:00:00,108.1
Denmark,DNK,2025-07-27 21:00:00,2025-07-27 23:00:00,97.94
Denmark,DNK,2025-07-27 22:00:00,2025-07-28 00:00:00,109.99
Denmark,DNK,2025-07-27 23:00:00,2025-07-28 01:00:00,95.11
Denmark,DNK,2025-07-28 00:00:00,2025-07-28 02:00:00,88.21
Denmark,DNK,2025-07-28 01:00:00,2025-07-28 03:00:00,81.53
Denmark,DNK,2025-07-28 02:00:00,2025-07-28 04:00:00,78.54
Denmark,DNK,2025-07-28 03:00:00,2025-07-28 05:00:00,79.26
Denmark,DNK,2025-07-28 04:00:00,2025-07-28 06:00:00,75.53
Denmark,DNK,2025-07-28 05:00:00,2025-07-28 07:00:00,72.61
Denmark,DNK,2025-07-28 06:00:00,2025-07-28 08:00:00,25.46
Denmark,DNK,2025-07-28 07:00:00,2025-07-28 09:00:00,4.95
Denmark,DNK,2025-07-28 08:00:00,2025-07-28 10:00:00,0.0
Denmark,DNK,2025-07-28 09:00:00,2025-07-28 11:00:00,-2.43
Denmark,DNK,2025-07-28 10:00:00,2025-07-28 12:00:00,-15.04
Denmark,DNK,2025-07-28 11:00:00,2025-07-28 13:00:00,-29.8
Denmark,DNK,2025-07-28 12:00:00,2025-07-28 14:00:00,-48.69
Denmark,DNK,2025-07-28 13:00:00,2025-07-28 15:00:00,-33.53
Denmark,DNK,2025-07-28 14:00:00,2025-07-28 16:00:00,-13.28
Denmark,DNK,2025-07-28 15:00:00,2025-07-28 17:00:00,-1.31
Denmark,DNK,2025-07-28 16:00:00,2025-07-28 18:00:00,16.3
Denmark,DNK,2025-07-28 17:00:00,2025-07-28 19:00:00,54.31
Denmark,DNK,2025-07-28 18:00:00,2025-07-28 20:00:00,78.87
Denmark,DNK,2025-07-28 19:00:00,2025-07-28 21:00:00,77.67
Denmark,DNK,2025-07-28 20:00:00,2025-07-28 22:00:00,78.98
Denmark,DNK,2025-07-28 21:00:00,2025-07-28 23:00:00,62.74
Denmark,DNK,2025-07-28 22:00:00,2025-07-29 00:00:00,61.91
Denmark,DNK,2025-07-28 23:00:00,2025-07-29 01:00:00,55.93
Denmark,DNK,2025-07-29 00:00:00,2025-07-29 02:00:00,69.16
Denmark,DNK,2025-07-29 01:00:00,2025-07-29 03:00:00,50.11
Denmark,DNK,2025-07-29 02:00:00,2025-07-29 04:00:00,51.57
Denmark,DNK,2025-07-29 03:00:00,2025-07-29 05:00:00,54.37
Denmark,DNK,2025-07-29 04:00:00,2025-07-29 06:00:00,80.86
Denmark,DNK,2025-07-29 05:00:00,2025-07-29 07:00:00,100.93
Denmark,DNK,2025-07-29 06:00:00,2025-07-29 08:00:00,98.46
Denmark,DNK,2025-07-29 07:00:00,2025-07-29 09:00:00,63.66
Denmark,DNK,2025-07-29 08:00:00,2025-07-29 10:00:00,10.58
Denmark,DNK,2025-07-29 09:00:00,2025-07-29 11:00:00,-0.16
Denmark,DNK,2025-07-29 10:00:00,2025-07-29 12:00:00,-0.19
Denmark,DNK,2025-07-29 11:00:00,2025-07-29 13:00:00,-1.7
Denmark,DNK,2025-07-29 12:00:00,2025-07-29 14:00:00,-0.98
Denmark,DNK,2025-07-29 13:00:00,2025-07-29 15:00:00,-0.07
Denmark,DNK,2025-07-29 14:00:00,2025-07-29 16:00:00,13.74
Denmark,DNK,2025-07-29 15:00:00,2025-07-29 17:00:00,64.48
Denmark,DNK,2025-07-29 16:00:00,2025-07-29 18:00:00,96.91
Denmark,DNK,2025-07-29 17:00:00,2025-07-29 19:00:00,121.15
Denmark,DNK,2025-07-29 18:00:00,2025-07-29 20:00:00,174.55
Denmark,DNK,2025-07-29 19:00:00,2025-07-29 21:00:00,132.72
Denmark,DNK,2025-07-29 20:00:00,2025-07-29 22:00:00,107.8
Denmark,DNK,2025-07-29 21:00:00,2025-07-29 23:00:00,90.2
Denmark,DNK,2025-07-29 22:00:00,2025-07-30 00:00:00,78.01
Denmark,DNK,2025-07-29 23:00:00,2025-07-30 01:00:00,75.77
Denmark,DNK,2025-07-30 00:00:00,2025-07-30 02:00:00,79.27
Denmark,DNK,2025-07-30 01:00:00,2025-07-30 03:00:00,83.73
Denmark,DNK,2025-07-30 02:00:00,2025-07-30 04:00:00,88.59
Denmark,DNK,2025-07-30 03:00:00,2025-07-30 05:00:00,100.24
Denmark,DNK,2025-07-30 04:00:00,2025-07-30 06:00:00,115.64
Denmark,DNK,2025-07-30 05:00:00,2025-07-30 07:00:00,113.48
Denmark,DNK,2025-07-30 06:00:00,2025-07-30 08:00:00,99.65
Denmark,DNK,2025-07-30 07:00:00,2025-07-30 09:00:00,67.78
Denmark,DNK,2025-07-30 08:00:00,2025-07-30 10:00:00,37.52
Denmark,DNK,2025-07-30 09:00:00,2025-07-30 11:00:00,7.84
Denmark,DNK,2025-07-30 10:00:00,2025-07-30 12:00:00,1.09
Denmark,DNK,2025-07-30 11:00:00,2025-07-30 13:00:00,0.01
Denmark,DNK,2025-07-30 12:00:00,2025-07-30 14:00:00,0.08
Denmark,DNK,2025-07-30 13:00:00,2025-07-30 15:00:00,13.11
Denmark,DNK,2025-07-30 14:00:00,2025-07-30 16:00:00,40.68
Denmark,DNK,2025-07-30 15:00:00,2025-07-30 17:00:00,78.1
Denmark,DNK,2025-07-30 16:00:00,2025-07-30 18:00:00,103.4
Denmark,DNK,2025-07-30 17:00:00,2025-07-30 19:00:00,127.86
Denmark,DNK,2025-07-30 18:00:00,2025-07-30 20:00:00,172.9
Denmark,DNK,2025-07-30 19:00:00,2025-07-30 21:00:00,147.67
Denmark,DNK,2025-07-30 20:00:00,2025-07-30 22:00:00,114.98
Denmark,DNK,2025-07-30 21:00:00,2025-07-30 23:00:00,99.04
Denmark,DNK,2025-07-30 22:00:00,2025-07-31 00:00:00,98.85
Denmark,DNK,2025-07-30 23:00:00,2025-07-31 01:00:00,87.29
Denmark,DNK,2025-07-31 00:00:00,2025-07-31 02:00:00,85.19
Denmark,DNK,2025-07-31 01:00:00,2025-07-31 03:00:00,82.9
Denmark,DNK,2025-07-31 02:00:00,2025-07-31 04:00:00,85.1
Denmark,DNK,2025-07-31 03:00:00,2025-07-31 05:00:00,94.12
Denmark,DNK,2025-07-31 04:00:00,2025-07-31 06:00:00,105.05
Denmark,DNK,2025-07-31 05:00:00,2025-07-31 07:00:00,109.86
Denmark,DNK,2025-07-31 06:00:00,2025-07-31 08:00:00,95.26
Denmark,DNK,2025-07-31 07:00:00,2025-07-31 09:00:00,78.83
Denmark,DNK,2025-07-31 08:00:00,2025-07-31 10:00:00,55.89
Denmark,DNK,2025-07-31 09:00:00,2025-07-31 11:00:00,33.46
Denmark,DNK,2025-07-31 10:00:00,2025-07-31 12:00:00,21.75
Denmark,DNK,2025-07-31 11:00:00,2025-07-31 13:00:00,11.36
Denmark,DNK,2025-07-31 12:00:00,2025-07-31 14:00:00,17.53
Denmark,DNK,2025-07-31 13:00:00,2025-07-31 15:00:00,31.74
Denmark,DNK,2025-07-31 14:00:00,2025-07-31 16:00:00,34.26
Denmark,DNK,2025-07-31 15:00:00,2025-07-31 17:00:00,75.8
Denmark,DNK,2025-07-31 16:00:00,2025-07-31 18:00:00,95.89
Denmark,DNK,2025-07-31 17:00:00,2025-07-31 19:00:00,114.93
Denmark,DNK,2025-07-31 18:00:00,2025-07-31 20:00:00,134.65
Denmark,DNK,2025-07-31 19:00:00,2025-07-31 21:00:00,114.08
Denmark,DNK,2025-07-31 20:00:00,2025-07-31 22:00:00,104.51
Denmark,DNK,2025-07-31 21:00:00,2025-07-31 23:00:00,96.49
Denmark,DNK,2025-07-31 22:00:00,2025-08-01 00:00:00,96.45
Denmark,DNK,2025-07-31 23:00:00,2025-08-01 01:00:00,92.4
Denmark,DNK,2025-08-01 00:00:00,2025-08-01 02:00:00,86.85
Denmark,DNK,2025-08-01 01:00:00,2025-08-01 03:00:00,84.11
Denmark,DNK,2025-08-01 02:00:00,2025-08-01 04:00:00,86.1
Denmark,DNK,2025-08-01 03:00:00,2025-08-01 05:00:00,99.1
Denmark,DNK,2025-08-01 04:00:00,2025-08-01 06:00:00,122.09
Denmark,DNK,2025-08-01 05:00:00,2025-08-01 07:00:00,108.0
Denmark,DNK,2025-08-01 06:00:00,2025-08-01 08:00:00,105.95
Denmark,DNK,2025-08-01 07:00:00,2025-08-01 09:00:00,90.1
Denmark,DNK,2025-08-01 08:00:00,2025-08-01 10:00:00,76.95
Denmark,DNK,2025-08-01 09:00:00,2025-08-01 11:00:00,67.64
Denmark,DNK,2025-08-01 10:00:00,2025-08-01 12:00:00,64.03
Denmark,DNK,2025-08-01 11:00:00,2025-08-01 13:00:00,60.38
Denmark,DNK,2025-08-01 12:00:00,2025-08-01 14:00:00,62.13
Denmark,DNK,2025-08-01 13:00:00,2025-08-01 15:00:00,70.55
Denmark,DNK,2025-08-01 14:00:00,2025-08-01 16:00:00,74.24
Denmark,DNK,2025-08-01 15:00:00,2025-08-01 17:00:00,94.36
Denmark,DNK,2025-08-01 16:00:00,2025-08-01 18:00:00,102.7
